GSTK1, 9707, 2.040130,0.149798,0.916254
LRRC38, 8669, 2.039572,0.149907,0.356373
PCDH11X, 5343, 2.039526,0.149907,0.006225
PIGN, 4945, 2.037979,0.150298,0.934760
FBXO28, 4771, 2.037844,0.150298,0.581321
NIPA1, 8616, 2.037412,0.150381,0.581967
PLBD2, 9200, 2.037315,0.150381,0.598841
MDC1, 3749, 2.037031,0.150430,0.881835
STK26, 5846, 2.036654,0.150458,0.394445
NIPA2, 7666, 2.035189,0.150935,0.656232
MTFR1, 3743, 2.032479,0.151646,0.388038
CEP85L, 9748, 2.032095,0.151646,0.190998
MRPS12, 2449, 2.031126,0.151901,0.617034
PTTG1, 3539, 2.031039,0.151901,0.594043
PRKAA1, 2159, 2.030515,0.152037,0.973792
GUCD1, 7725, 2.027717,0.152897,0.574896
ATP2B1, 213, 2.027337,0.152927,0.050276
FMR1, 961, 2.027117,0.152934,0.892528
CEBPB, 466, 2.027020,0.152934,0.961304
PLXNA4, 8247, 2.026531,0.153058,0.000068
SEPSECS, 5592, 2.025455,0.153344,0.076183
KCTD18, 8737, 2.024299,0.153703,0.764390
ESF1, 5784, 2.024179,0.153703,0.094560
SLC2A3, 2583, 2.021749,0.154380,0.816007
YIF1B, 8187, 2.021172,0.154538,0.023698
POLE3, 5890, 2.019823,0.154872,0.015939
DNAAF5, 6061, 2.018391,0.155347,0.992696
ALDH8A1, 7079, 2.018079,0.155353,0.024963
MTCL1, 4790, 2.017636,0.155462,0.735040
ARIH2, 4142, 2.017246,0.155495,0.027463
PSMD14, 4040, 2.017102,0.155495,0.371308
TCHH, 2822, 2.016882,0.155521,0.891908
SPARCL1, 3188, 2.016384,0.155651,0.042892
ARHGEF10L, 6182, 2.015886,0.155726,0.927861
ZNF385D, 7388, 2.015616,0.155771,0.083389
GLS, 1065, 2.015195,0.155872,0.523918
ZNF394, 7819, 2.014145,0.156208,0.968836
UBE2W, 6251, 2.013962,0.156221,0.305109
SLC16A1, 2607, 2.012569,0.156662,0.748839
FGF18, 3369, 2.012484,0.156662,0.059239
NAPRT, 8330, 2.011939,0.156767,0.569324
HOMER3, 3638, 2.009896,0.157297,0.900994
NKTR, 1836, 2.009289,0.157413,0.185447
MPP1, 1697, 2.009085,0.157434,0.973974
TNK2, 4024, 2.008872,0.157459,0.839309
POLDIP2, 5162, 2.008370,0.157591,0.246329
MLPH, 7247, 2.007831,0.157738,0.920986
PRKCI, 2174, 2.007422,0.157836,0.111245
LINC00889, 9082, 2.007007,0.157930,0.241897
ATP8A2, 5843, 2.006582,0.157930,0.157434
NUDT8, 9404, 2.005726,0.158084,0.250933
MYO5A, 1755, 2.005530,0.158103,0.927516
RUNDC3B, 9050, 1.999490,0.160122,0.893025
DHRS1, 8491, 1.999155,0.160122,0.014194
RPTOR, 6763, 1.998998,0.160125,0.000514
TNFAIP8, 5041, 1.998801,0.160144,0.660385
GLA, 1057, 1.997649,0.160425,0.539437
MIB2, 8860, 1.996472,0.160749,0.753932
E2F6, 766, 1.996101,0.160835,0.108543
CCSAP, 8668, 1.995343,0.161067,0.493069
BUB1B, 307, 1.994154,0.161296,0.441500
PUS1, 7575, 1.994002,0.161298,0.968340
ZFY, 3015, 1.993463,0.161448,0.664646
YPEL3, 7750, 1.992878,0.161559,0.375465
GTF3A, 1182, 1.991224,0.161967,0.190998
PGP, 9502, 1.988236,0.162762,0.138570
PMS1, 2086, 1.988125,0.162762,0.286328
PPM1B, 2127, 1.987239,0.162933,0.020154
HIBADH, 4458, 1.986964,0.162983,0.269400
CHURC1, 8251, 1.985015,0.163609,0.367999
RND1, 5330, 1.984057,0.163878,0.261211
UBAC1, 4140, 1.982309,0.164328,0.012966
TPTE2P1, 9957, 1.981699,0.164481,0.781337
JAKMIP3, 9467, 1.981618,0.164481,0.929584
MFAP3L, 3849, 1.979908,0.164918,0.806645
RASSF8, 4516, 1.978718,0.165324,0.969864
SPDL1, 6055, 1.978496,0.165353,0.640839
ZFAND6, 5925, 1.977519,0.165641,0.236957
RIMS4, 8848, 1.977317,0.165641,0.982119
PAQR4, 8626, 1.976980,0.165716,0.149338
FBXL15, 7281, 1.975242,0.166305,0.261888
NREP, 3573, 1.974794,0.166371,0.691034
CDC42SE1, 6571, 1.974670,0.166371,0.226852
JAK1, 1432, 1.974572,0.166371,0.179504
GALR1, 1013, 1.973590,0.166584,0.729698
SACM1L, 4630, 1.973120,0.166690,0.202848
OGDHL, 6414, 1.968780,0.167914,0.600876
MGC16025, 8081, 1.968502,0.167914,0.259913
TIMM8A, 691, 1.967400,0.168214,0.067123
ATCAY, 8090, 1.966650,0.168395,0.926207
TOMM40, 4159, 1.965584,0.168695,0.007812
CEMIP, 6694, 1.965454,0.168695,0.299029
ZNF619, 9548, 1.964384,0.168945,0.038870
KAT6B, 4928, 1.963247,0.169165,0.448707
ZNF672, 7450, 1.962498,0.169404,0.890338
ZDHHC15, 9087, 1.961574,0.169713,0.898820
PDE7B, 5286, 1.960382,0.169847,0.799054
SEPHS1, 4640, 1.960367,0.169847,0.947717
TRDMT1, 730, 1.959238,0.170238,0.017367
ALDH1A3, 102, 1.957881,0.170663,0.274076
ALKBH4, 6004, 1.957249,0.170799,0.820322
ADGRL4, 7020, 1.956809,0.170917,0.000052
P3H1, 7033, 1.954915,0.171534,0.173986
ZNF416, 6363, 1.954830,0.171534,0.667412
RALB, 2328, 1.953182,0.171952,0.092082
BHLHE41, 7290, 1.952689,0.172044,0.974721
GPR137C, 9494, 1.951618,0.172416,0.122122
SCAND2P, 5967, 1.951113,0.172481,0.158103
FRYL, 9564, 1.950964,0.172481,0.936476
CLIP2, 2992, 1.950745,0.172481,0.722548
ZNF513, 8738, 1.950641,0.172481,0.644322
GPR158, 6759, 1.950587,0.172481,0.502128
ZNF23, 3027, 1.949505,0.172642,0.397657
ANKRD9, 8593, 1.949465,0.172642,0.251060
POGK, 6830, 1.947158,0.173222,0.426680
ZNF514, 8020, 1.946991,0.173231,0.720703
PCDHB14, 6510, 1.946725,0.173245,0.748034
RASSF7, 3123, 1.946670,0.173245,0.662806
HTR2A, 1314, 1.945732,0.173507,0.990451
EML2, 5011, 1.944789,0.173771,0.731208
ATG4D, 8070, 1.943912,0.173951,0.961304
DCLRE1A, 3896, 1.943537,0.173986,0.739977
EBLN2, 6150, 1.941405,0.174501,0.079063
JOSD1, 3892, 1.940716,0.174721,0.846053
RRP12, 4774, 1.940150,0.174768,0.457992
CCNG2, 397, 1.936018,0.175815,0.430889
LTV1, 8059, 1.934460,0.176334,0.423655
CIT, 4459, 1.933669,0.176598,0.850848
SLC38A5, 8315, 1.933379,0.176642,0.869763
ZNF365, 4619, 1.932826,0.176768,0.022440
NFKBIA, 1824, 1.929689,0.177819,0.279474
LDB2, 3481, 1.929482,0.177845,0.550388
RBMS3, 5336, 1.928493,0.178076,0.811809
RERG, 8079, 1.927926,0.178250,0.032964
ANTXR2, 8553, 1.927683,0.178291,0.759636
GATAD1, 6874, 1.924704,0.179344,0.346714
PWWP2A, 8453, 1.922627,0.180027,0.713845
ELF2, 817, 1.921213,0.180377,0.982301
RCL1, 4018, 1.920844,0.180471,0.596227
SORCS1, 8449, 1.919508,0.180967,0.787649
SETBP1, 5147, 1.917019,0.181589,0.108113
CCDC186, 6146, 1.916651,0.181683,0.011524
HDAC6, 3930, 1.915727,0.181943,0.641126
SPAG9, 3461, 1.914862,0.182133,0.341676
FCHO1, 4733, 1.914168,0.182364,0.866669
PACSIN3, 5432, 1.913744,0.182422,0.080018
SLC39A8, 7018, 1.913448,0.182422,0.400752
ARL13B, 9238, 1.913154,0.182432,0.576719
DDX59, 7712, 1.912733,0.182549,0.703742
MSTO2P, 9999, 1.912539,0.182563,0.603158
ERGIC1, 6699, 1.912011,0.182593,0.809871
CAPRIN2, 7186, 1.911245,0.182696,0.222105
AP1G2, 3413, 1.910813,0.182716,0.837370
COPS2, 3575, 1.910631,0.182716,0.580639
NR2F1, 2801, 1.909767,0.182959,0.499234
PAPOLG, 7136, 1.909473,0.182974,0.857309
KIAA1324, 6770, 1.909202,0.183018,0.870960
CAMK2N2, 8358, 1.908750,0.183096,0.049440
PCDHGB7, 6509, 1.908636,0.183096,0.008606
PTGIS, 2259, 1.908133,0.183229,0.873616
ZNF518A, 3850, 1.907419,0.183403,0.439228
NUP107, 6652, 1.907182,0.183403,0.696986
KIF5C, 1489, 1.907153,0.183403,0.996219
CLN6, 6095, 1.906194,0.183687,0.540432
KCNIP2, 5508, 1.905935,0.183687,0.925720
VGLL4, 3768, 1.905773,0.183687,0.480876
NOXA1, 4328, 1.904809,0.183914,0.053512
KIF27, 6332, 1.904166,0.184066,0.613763
NRSN2, 7496, 1.904023,0.184067,0.366854
CRTAC1, 6162, 1.901032,0.185138,0.869029
CSMD1, 7077, 1.900572,0.185191,0.978310
MAP3K14, 3452, 1.900516,0.185191,0.946394
MAP6D1, 7463, 1.900072,0.185319,0.011727
CACNA1D, 338, 1.899601,0.185447,0.000511
PKM, 2050, 1.899375,0.185447,0.061054
MOCS1, 1690, 1.899348,0.185447,0.043820
GCNA, 8353, 1.898940,0.185560,0.177819
TIA1, 2828, 1.897334,0.186016,0.868469
LRIF1, 6432, 1.897303,0.186016,0.075196
KCNN4, 1476, 1.897119,0.186034,0.001833
SMCO4, 6596, 1.896464,0.186253,0.754346
TRIM9, 8419, 1.895780,0.186424,0.126748
KCND3, 1451, 1.894025,0.187112,0.122865
SORT1, 2494, 1.892817,0.187447,0.592822
SLC17A6, 6639, 1.891418,0.187985,0.930926
MAGEL2, 5961, 1.890459,0.188276,0.860976
OR2L13, 9532, 1.890299,0.188284,0.220186
PEX3, 3232, 1.889696,0.188483,0.872718
CHM, 490, 1.888859,0.188782,0.157413
MTFMT, 8612, 1.888103,0.188972,0.726332
ERG, 861, 1.887036,0.189264,0.041068
ISL1, 1403, 1.884310,0.190076,0.143139
BICD1, 275, 1.884106,0.190103,0.961304
AMACR, 4962, 1.883591,0.190265,0.714628
ACADM, 16, 1.882431,0.190538,0.265997
LONRF3, 7424, 1.882400,0.190538,0.851913
FES, 921, 1.881206,0.190994,0.413479
CYFIP2, 5253, 1.880792,0.190998,0.418493
TANK, 3928, 1.880413,0.190998,0.000966
LINGO2, 9072, 1.880340,0.190998,0.403982
MAGI3, 9456, 1.880321,0.190998,0.851826
GPR61, 7771, 1.880024,0.190998,0.743839
AFG3L2, 4385, 1.879936,0.190998,0.199946
MFAP3, 1659, 1.879745,0.190998,0.701078
HNRNPA3, 9329, 1.879658,0.190998,0.045066
SCP2, 2522, 1.878761,0.191275,0.002401
ZNF112, 3071, 1.878738,0.191275,0.599392
DCUN1D2, 6210, 1.878169,0.191424,0.604862
TMEM25, 8014, 1.878117,0.191424,0.523487
UTP4, 8042, 1.877799,0.191473,0.335482
CFB, 272, 1.876656,0.191815,0.709445
DUSP8, 759, 1.875983,0.191987,0.961304
P2RX4, 1915, 1.875234,0.192167,0.911534
TMCC1, 4677, 1.874334,0.192401,0.457496
ZBTB47, 8325, 1.871471,0.193407,0.416616
TMEM45B, 8576, 1.871265,0.193436,0.341371
DRP2, 741, 1.870518,0.193641,0.407230
RAPGEFL1, 5647, 1.870302,0.193674,0.978310
SPRY2, 4065, 1.869025,0.193927,0.271991
TRMT6, 5793, 1.867343,0.194422,0.203784
WDR97, 9641, 1.867159,0.194442,0.497359
KCNS1, 1480, 1.866449,0.194632,0.173407
SETDB2, 7762, 1.865661,0.194917,0.940031
STAU2, 5266, 1.864606,0.195254,0.446457
MCM5, 1630, 1.864382,0.195254,0.916101
ESRRB, 863, 1.864233,0.195254,0.427496
SERAC1, 8060, 1.864201,0.195254,0.843229
LSM1, 5327, 1.863052,0.195576,0.961820
METTL17, 7087, 1.861685,0.196057,0.816137
NSL1, 5091, 1.861428,0.196109,0.182422
SLC47A1, 6228, 1.860822,0.196193,0.949358
PREPL, 3708, 1.859438,0.196531,0.411884
ZBTB11, 5282, 1.859365,0.196531,0.832850
TNFRSF12A, 5702, 1.858552,0.196830,0.008773
COMMD7, 8970, 1.857078,0.197360,0.891059
MPDU1, 3680, 1.854674,0.198192,0.673013
MUM1, 8055, 1.854514,0.198192,0.805257
CNTN5, 5880, 1.854140,0.198297,0.122126
C4orf3, 9841, 1.853714,0.198302,0.046640
ITPR1, 1428, 1.852354,0.198846,0.590666
SLC16A7, 3522, 1.851624,0.199110,0.906656
VASH2, 7410, 1.848972,0.200173,0.755269
WDR47, 4631, 1.848251,0.200398,0.680051
PHACTR2, 3799, 1.848195,0.200398,0.783751
MED6, 3924, 1.846980,0.200882,0.046147
HDAC10, 7782, 1.845301,0.201226,0.083641
ITGA3, 1408, 1.845248,0.201226,0.801556
EFHD2, 7284, 1.843373,0.201884,0.700105
ZSCAN26, 3060, 1.843012,0.201922,0.015247
NELFA, 2997, 1.842813,0.201950,0.073182
C11orf68, 7729, 1.842065,0.202039,0.480876
LRRC55, 9294, 1.841135,0.202272,0.951876
PPTC7, 9098, 1.840228,0.202615,0.559845
PPP1R3E, 8198, 1.839537,0.202803,0.979262
MX1, 1733, 1.838899,0.202848,0.590810
PPIC, 2123, 1.838551,0.202943,0.114311
CHSY1, 4597, 1.837196,0.203495,0.944187
TMEM81, 9784, 1.836403,0.203784,0.008287
TTLL11, 9073, 1.835551,0.203972,0.598387
COX20, 8512, 1.835362,0.203972,0.489342
ACSS2, 6484, 1.834679,0.204037,0.232015
LINC00622, 9948, 1.834420,0.204037,0.866669
CNNM3, 5222, 1.834298,0.204037,0.984980
ACTL8, 7652, 1.834216,0.204037,0.000633
PEX12, 2000, 1.831576,0.205115,0.569303
LRRC23, 4052, 1.830875,0.205372,0.036595
FAM90A1, 6171, 1.829693,0.205787,0.261711
MPPED2, 323, 1.829506,0.205810,0.192167
BARD1, 253, 1.828435,0.206205,0.052611
POLR3F, 4251, 1.828370,0.206205,0.617449
SSRP1, 2697, 1.826657,0.206864,0.276083
ADGRL2, 4796, 1.826312,0.206875,0.155666
RTKN2, 9305, 1.826222,0.206875,0.873616
SYS1, 8165, 1.825883,0.206905,0.840222
SEC31A, 4606, 1.825512,0.206977,0.757363
RAB6A, 2312, 1.825454,0.206977,0.837627
WWOX, 5837, 1.825004,0.207037,0.927861
LUZP1, 3079, 1.823339,0.207608,0.871109
ZNF267, 4087, 1.822035,0.207920,0.860334
AKAP1, 3140, 1.821621,0.208037,0.186290
PRC1, 3468, 1.821258,0.208037,0.563146
SLC25A15, 4015, 1.821236,0.208037,0.418823
SETD3, 7841, 1.820552,0.208163,0.716080
GFRA1, 1043, 1.819256,0.208580,0.504570
CFL2, 476, 1.819196,0.208580,0.052805
CNOT6L, 9379, 1.819104,0.208580,0.323094
PCYOX1, 5748, 1.816454,0.209559,0.051918
PIK3R1, 2044, 1.814906,0.210082,0.554539
ZBTB8OS, 9624, 1.812036,0.211067,0.831573
RASIP1, 6062, 1.811849,0.211067,0.901338
MYLK4, 9635, 1.810871,0.211389,0.347929
TPCN1, 5863, 1.808446,0.212362,0.010497
MAFB, 3895, 1.808381,0.212362,0.808288
KLHL8, 6788, 1.807435,0.212741,0.819848
LGR6, 6935, 1.807161,0.212806,0.791753
UBL3, 2093, 1.805987,0.213293,0.613233
ZNF34, 7608, 1.805394,0.213507,0.001131
PAPD4, 9151, 1.804705,0.213768,0.021140
LY6D, 3274, 1.804240,0.213799,0.515504
UBP1, 2942, 1.803599,0.213968,0.651823
PPFIA1, 3230, 1.799906,0.215583,0.039253
KIF9, 7026, 1.799544,0.215690,0.062140
FLRT3, 5007, 1.798734,0.215941,0.972233
FAP, 903, 1.798484,0.215941,0.285009
MDM2, 1639, 1.798471,0.215941,0.385969
LGI1, 3529, 1.796890,0.216627,0.037317
PM20D2, 8803, 1.796723,0.216642,0.002063
ZBTB45, 8022, 1.795678,0.217074,0.530337
PGGT1B, 2016, 1.795199,0.217238,0.001207
PYROXD1, 7457, 1.793998,0.217616,0.475614
DYNC1LI1, 5622, 1.793033,0.217687,0.069533
TSPYL4, 4798, 1.791737,0.218241,0.084472
EXTL1, 875, 1.789185,0.219327,0.559418
PLEKHM1, 3845, 1.789061,0.219327,0.587788
HMGB2, 1251, 1.787040,0.220103,0.034791
GFOD1, 5915, 1.786483,0.220186,0.982907
GNPDA2, 8771, 1.786324,0.220186,0.269430
COASY, 7587, 1.785493,0.220521,0.531423
PATJ, 4035, 1.785279,0.220558,0.936519
HMGN3, 3578, 1.784711,0.220701,0.000966
SLC5A6, 3403, 1.784408,0.220782,0.528121
MACF1, 4913, 1.784045,0.220837,0.497640
GPBP1L1, 6938, 1.784024,0.220837,0.993234
ZNF30, 8156, 1.782893,0.221114,0.009440
FKBP4, 942, 1.782656,0.221114,0.926923
EIF2AK1, 5280, 1.782636,0.221114,0.525355
PREP, 2156, 1.781870,0.221353,0.891250
LOC202181, 9263, 1.781589,0.221416,0.532612
MRPL58, 1324, 1.781327,0.221416,0.327970
C2orf50, 8746, 1.780752,0.221439,0.021417
ZDHHC20, 9394, 1.780659,0.221439,0.692878
GABRG3, 1005, 1.780214,0.221439,0.990310
GDPD1, 9512, 1.780070,0.221439,0.989973
ZNF260, 9618, 1.779697,0.221531,0.572072
BBS1, 254, 1.779558,0.221531,0.378561
CLEC11A, 2512, 1.778378,0.221670,0.466685
ATRX, 238, 1.776871,0.222203,0.008186
MFN1, 6370, 1.776595,0.222272,0.467739
EML6, 9837, 1.776293,0.222348,0.243762
EPHA3, 840, 1.776168,0.222348,0.407972
ZNF771, 5704, 1.775567,0.222489,0.759414
ABHD5, 5598, 1.774838,0.222667,0.599392
SSBP3, 4985, 1.774560,0.222698,0.011331
ZNF485, 9330, 1.774416,0.222698,0.968608
STK11, 2713, 1.774369,0.222698,0.693380
IFNAR2, 1344, 1.774160,0.222734,0.153140
ZNF772, 9833, 1.773161,0.223154,0.343810
THSD7A, 9363, 1.772413,0.223383,0.546224
IRF2, 1398, 1.772405,0.223383,0.136623
TSPYL1, 2906, 1.772252,0.223383,0.058105
PLXNB2, 4986, 1.770828,0.223830,0.131155
AFG3L1P, 82, 1.769130,0.224265,0.851512
MOAP1, 7015, 1.768231,0.224459,0.205115
DIP2B, 6811, 1.767683,0.224513,0.590810
USP28, 6831, 1.766831,0.224862,0.410429
LRP5, 1568, 1.765928,0.225238,0.122865
L3MBTL3, 7924, 1.765302,0.225397,0.262184
PER3, 3390, 1.765200,0.225397,0.674495
TSPAN1, 3981, 1.763855,0.225924,0.009012
SLC5A3, 2588, 1.762100,0.226718,0.050667
MAT2A, 1614, 1.761819,0.226790,0.798930
MUTYH, 1730, 1.761373,0.226852,0.245447
AP5M1, 6410, 1.761275,0.226852,0.994645
GFPT2, 3902, 1.761158,0.226852,0.067340
DNAH1, 5117, 1.760911,0.226904,0.249998
SPIRE2, 7929, 1.760651,0.226904,0.312911
KHDC4, 4617, 1.758980,0.227529,0.607236
FLT3, 956, 1.758437,0.227730,0.803599
CEP44, 7611, 1.757661,0.228046,0.217238
VTA1, 5772, 1.757296,0.228160,0.501339
TBL1X, 2766, 1.756017,0.228704,0.095697
CD274, 5429, 1.755926,0.228704,0.115936
MBD6, 8433, 1.755522,0.228772,0.754346
BAZ1B, 3458, 1.755004,0.228845,0.107889
XKR8, 6158, 1.754936,0.228845,0.689367
GLT8D1, 6455, 1.754099,0.229145,0.550388
ZNF662, 9796, 1.753701,0.229276,0.570919
SYN3, 3153, 1.752915,0.229584,0.024444
KCNS2, 1481, 1.752570,0.229584,0.557728
BPTF, 901, 1.752322,0.229629,0.002094
CABLES2, 7699, 1.752000,0.229656,0.729941
PDZD8, 8565, 1.751529,0.229758,0.640606
TRIM39, 6557, 1.749439,0.230568,0.983693
HSPB6, 8661, 1.749338,0.230568,0.162891
GSK3B, 1163, 1.749228,0.230568,0.015806
CCDC144CP, 9689, 1.748556,0.230704,0.879683
FBXL17, 7122, 1.748189,0.230768,0.288481
SMC5, 4728, 1.745992,0.231714,0.714902
RBM39, 3710, 1.744807,0.232106,0.071667
SVIP, 9449, 1.744041,0.232422,0.656617
CNEP1R1, 9426, 1.743816,0.232468,0.842183
UTP20, 5350, 1.742968,0.232826,0.908796
QSER1, 7422, 1.742537,0.232975,0.741307
IP6K1, 3827, 1.742188,0.233083,0.000109
NUP160, 4803, 1.741959,0.233131,0.067282
RASL11A, 9752, 1.740500,0.233729,0.586394
DMPK, 715, 1.739515,0.234156,0.210082
NDST2, 3237, 1.738562,0.234435,0.229656
ADGRB1, 249, 1.738325,0.234487,0.313099
ANKFY1, 5757, 1.735763,0.235443,0.809257
HIST1H1C, 1194, 1.735335,0.235592,0.004215
RBBP8, 2353, 1.732298,0.236536,0.007413
PRCP, 2154, 1.732174,0.236536,0.185447
H2AFY2, 6307, 1.732086,0.236536,0.980542
CFH, 1217, 1.730694,0.237067,0.466200
NOS1AP, 3784, 1.729238,0.237737,0.994185
TANC1, 8125, 1.727403,0.238508,0.739977
KLF2, 4109, 1.727193,0.238508,0.587788
GPR146, 8479, 1.726976,0.238520,0.002654
PTH1R, 2262, 1.725670,0.238965,0.054440
LMO2, 1555, 1.725500,0.238965,0.467534
NIPAL3, 6682, 1.723903,0.239645,0.522563
ZNF684, 8682, 1.722534,0.240029,0.000140
SDHAF4, 8801, 1.722180,0.240115,0.373973
PLSCR1, 2075, 1.722058,0.240115,0.780573
ARHGEF17, 3839, 1.721255,0.240417,0.335349
PSPC1, 6240, 1.721202,0.240417,0.148567
SLC35A1, 4214, 1.720259,0.240765,0.454027
CWF19L2, 8873, 1.719702,0.240847,0.616649
KIAA0895L, 9968, 1.719131,0.241035,0.757681
MOCS3, 5337, 1.717860,0.241453,0.978310
FAM126B, 9544, 1.717229,0.241641,0.927059
USP3, 3909, 1.715676,0.242304,0.119473
ARHGEF1, 3505, 1.714476,0.242786,0.816997
PDIA2, 7085, 1.714150,0.242818,0.446457
MPP7, 8864, 1.713691,0.242890,0.630714
ELL2, 4644, 1.713615,0.242890,0.101353
RNF26, 7258, 1.713474,0.242895,0.240115
IRF2BP2, 9705, 1.712947,0.243031,0.038447
HOOK1, 5714, 1.712459,0.243214,0.058355
ZNF334, 6394, 1.712086,0.243339,0.066955
SIAH2, 2564, 1.711911,0.243361,0.654986
TRAK2, 7201, 1.711382,0.243567,0.759352
CTNNB1, 627, 1.710374,0.243762,0.360334
PCDHB10, 6513, 1.710357,0.243762,0.698458
SERPINH1, 385, 1.710015,0.243762,0.064529
BLOC1S3, 9777, 1.709882,0.243762,0.392510
RAB40C, 6875, 1.709819,0.243762,0.999035
CCNI, 4410, 1.708611,0.244251,0.162762
RFXAP, 2383, 1.707900,0.244423,0.829040
MARVELD1, 7755, 1.707434,0.244533,0.820341
CCDC142, 8013, 1.707410,0.244533,0.936252
IFITM1, 3242, 1.707202,0.244572,0.618369
FXYD7, 5869, 1.706683,0.244585,0.047438
BORCS6, 6005, 1.706524,0.244585,0.590810
CTHRC1, 8494, 1.706285,0.244639,0.213293
WDR36, 8789, 1.704485,0.245402,0.695234
EIF2D, 787, 1.704168,0.245423,0.344584
KIF5B, 1488, 1.704118,0.245423,0.503451
CYC1, 647, 1.703705,0.245447,0.888033
KCNIP3, 5507, 1.703121,0.245668,0.788325
MAPK14, 604, 1.702490,0.245860,0.616226
TBX3, 2773, 1.699592,0.246875,0.741211
EMILIN2, 7797, 1.699361,0.246875,0.027893
TET2, 6006, 1.697943,0.247435,0.875475
TBL1Y, 8196, 1.696375,0.248024,0.034106
AGER, 85, 1.695109,0.248481,0.023588
RFC4, 2375, 1.693984,0.248745,0.202272
USPL1, 4036, 1.693026,0.249030,0.157146
FBRS, 7048, 1.691995,0.249482,0.753229
NR2C2, 2887, 1.691709,0.249482,0.028146
SPIDR, 4923, 1.691631,0.249482,0.265967
IWS1, 6372, 1.691238,0.249561,0.031663
MYBPHL, 9663, 1.691092,0.249561,0.019742
ZNF33B, 3032, 1.691091,0.249561,0.064461
LYSMD2, 9438, 1.690792,0.249649,0.006445
NR2C2AP, 8660, 1.688903,0.250231,0.996219
PHLDA3, 4968, 1.688219,0.250522,0.587788
NRG4, 8900, 1.687847,0.250614,0.005172
C11orf24, 5875, 1.687699,0.250614,0.531423
STRIP2, 6732, 1.687654,0.250614,0.911891
ATP6AP1L, 8286, 1.686658,0.250933,0.050857
DPY19L2P4, 9899, 1.686329,0.251032,0.488326
GAS6, 1024, 1.685607,0.251212,0.768775
HBP1, 5246, 1.684816,0.251424,0.540432
TFDP1, 2803, 1.683774,0.251837,0.202943
ZNF160, 8174, 1.681274,0.252952,0.192401
NDUFAF6, 8810, 1.680909,0.253061,0.045066
GNPNAT1, 7123, 1.679873,0.253488,0.640155
GAS2L1, 4261, 1.679487,0.253545,0.162933
SGTB, 5964, 1.679301,0.253545,0.764390
AIM2, 3634, 1.678218,0.253953,0.554539
SLC6A6, 2590, 1.676849,0.254607,0.102032
FTSJ3, 8547, 1.676360,0.254735,0.446158
ZFP2, 7506, 1.673822,0.255673,0.550388
ING5, 7888, 1.673111,0.255914,0.655675
MBTPS2, 5713, 1.672552,0.256093,0.402444
NAV2, 8138, 1.672162,0.256213,0.826890
ELL, 3142, 1.671151,0.256685,0.897481
PPP2R2C, 2141, 1.667315,0.258395,0.764211
BEND7, 9369, 1.665668,0.259016,0.947477
CIPC, 8121, 1.665644,0.259016,0.911583
ING3, 5963, 1.664740,0.259363,0.185126
LHFPL4, 9729, 1.663682,0.259794,0.258395
VEGFA, 2974, 1.663414,0.259869,0.961820
MXI1, 1735, 1.663089,0.259913,0.431074
PAX8, 3090, 1.663074,0.259913,0.275764
SPRED2, 9234, 1.662295,0.260264,0.896090
CDH2, 435, 1.658434,0.261865,0.997734
MTRR, 1728, 1.658133,0.261888,0.537493
PIGZ, 7550, 1.657762,0.261950,0.676838
GK, 1056, 1.657760,0.261950,0.000068
PFDN1, 2004, 1.657200,0.262184,0.576523
IER2, 3716, 1.656784,0.262299,0.992696
HSPB2, 1302, 1.656730,0.262299,0.409105
QRSL1, 6247, 1.655443,0.262581,0.058589
LGI3, 9272, 1.655436,0.262581,0.236536
IFIH1, 7024, 1.654692,0.262845,0.221439
ZSWIM1, 8167, 1.652659,0.263760,0.221353
NYAP2, 6820, 1.652300,0.263760,0.962481
ACO1, 22, 1.652127,0.263760,0.013889
IL7R, 1365, 1.651982,0.263760,0.152037
ZNF541, 7844, 1.651923,0.263760,0.465499
SLC25A19, 6941, 1.651852,0.263760,0.477053
RILP, 7720, 1.651371,0.263912,0.922885
MEX3D, 9815, 1.648751,0.265173,0.996219
EMCN, 5827, 1.648354,0.265320,0.000068
RNFT2, 8034, 1.647034,0.265811,0.145392
CMKLR1, 535, 1.646910,0.265811,0.905356
ZNF223, 3068, 1.646814,0.265811,0.935820
HIVEP2, 1226, 1.646294,0.265884,0.148845
LANCL3, 9676, 1.645580,0.265967,0.364270
POU3F1, 2109, 1.645526,0.265967,0.000751
SLC35A5, 6120, 1.645499,0.265967,0.641265
DSP, 745, 1.644725,0.266208,0.000716
UBA5, 7440, 1.643437,0.266746,0.542156
TBRG1, 8031, 1.642585,0.267073,0.157836
CCDC51, 7373, 1.640650,0.267856,0.736744
MKNK1, 3269, 1.640258,0.268001,0.385243
SLC25A41, 9527, 1.639154,0.268469,0.474350
BIN3, 6488, 1.638490,0.268694,0.994475
MAATS1, 8144, 1.637765,0.268953,0.480088
RBMS1, 2357, 1.636562,0.269400,0.553116
WHAMM, 8618, 1.636314,0.269400,0.978167
RIMS3, 3817, 1.635932,0.269430,0.342477
EEF1D, 784, 1.635383,0.269511,0.226904
GANC, 1017, 1.635344,0.269511,0.000314
CDKAL1, 6052, 1.633511,0.270242,0.592323
MPLKIP, 8806, 1.632720,0.270444,0.927840
ZNF347, 7968, 1.632634,0.270444,0.712761
